region,annee,mois,type_risque,nb_catastrophes,code_region,nom_region
24,1992,1,inondation,1,24,Centre-Val de Loire
24,1992,1,secheresse,157,24,Centre-Val de Loire
24,1992,2,secheresse,1,24,Centre-Val de Loire
24,1992,3,inondation,1,24,Centre-Val de Loire
24,1992,3,secheresse,22,24,Centre-Val de Loire
24,1992,4,mouvement_terrain,1,24,Centre-Val de Loire
24,1992,4,secheresse,1,24,Centre-Val de Loire
24,1992,5,inondation,5,24,Centre-Val de Loire
24,1992,6,inondation,8,24,Centre-Val de Loire
24,1992,6,mouvement_terrain,1,24,Centre-Val de Loire
24,1992,7,inondation,6,24,Centre-Val de Loire
24,1992,8,inondation,2,24,Centre-Val de Loire
24,1992,8,secheresse,38,24,Centre-Val de Loire
24,1992,10,secheresse,27,24,Centre-Val de Loire
24,1992,11,secheresse,5,24,Centre-Val de Loire
24,1993,1,inondation,12,24,Centre-Val de Loire
24,1993,1,secheresse,115,24,Centre-Val de Loire
24,1993,4,inondation,30,24,Centre-Val de Loire
24,1993,4,secheresse,3,24,Centre-Val de Loire
24,1993,5,secheresse,33,24,Centre-Val de Loire
24,1993,6,inondation,13,24,Centre-Val de Loire
24,1993,6,mouvement_terrain,1,24,Centre-Val de Loire
24,1993,8,secheresse,1,24,Centre-Val de Loire
24,1993,9,secheresse,44,24,Centre-Val de Loire
24,1993,10,secheresse,74,24,Centre-Val de Loire
24,1993,12,inondation,11,24,Centre-Val de Loire
24,1994,1,inondation,1,24,Centre-Val de Loire
24,1994,1,mouvement_terrain,3,24,Centre-Val de Loire
24,1994,1,secheresse,9,24,Centre-Val de Loire
24,1994,5,inondation,6,24,Centre-Val de Loire
24,1994,7,inondation,9,24,Centre-Val de Loire
24,1994,8,inondation,24,24,Centre-Val de Loire
24,1994,10,inondation,1,24,Centre-Val de Loire
24,1994,10,secheresse,3,24,Centre-Val de Loire
24,1994,11,inondation,2,24,Centre-Val de Loire
24,1994,12,inondation,4,24,Centre-Val de Loire
24,1994,12,secheresse,1,24,Centre-Val de Loire
24,1995,1,inondation,117,24,Centre-Val de Loire
24,1995,1,mouvement_terrain,17,24,Centre-Val de Loire
24,1995,1,secheresse,11,24,Centre-Val de Loire
24,1995,3,mouvement_terrain,8,24,Centre-Val de Loire
24,1995,4,mouvement_terrain,1,24,Centre-Val de Loire
24,1995,4,secheresse,2,24,Centre-Val de Loire
24,1995,5,secheresse,1,24,Centre-Val de Loire
24,1995,6,secheresse,8,24,Centre-Val de Loire
24,1995,7,inondation,1,24,Centre-Val de Loire
24,1995,7,mouvement_terrain,1,24,Centre-Val de Loire
24,1995,8,inondation,8,24,Centre-Val de Loire
24,1995,8,mouvement_terrain,1,24,Centre-Val de Loire
24,1995,10,secheresse,9,24,Centre-Val de Loire
24,1995,11,secheresse,1,24,Centre-Val de Loire
24,1996,1,inondation,2,24,Centre-Val de Loire
24,1996,1,mouvement_terrain,3,24,Centre-Val de Loire
24,1996,1,secheresse,93,24,Centre-Val de Loire
24,1996,2,mouvement_terrain,1,24,Centre-Val de Loire
24,1996,3,secheresse,1,24,Centre-Val de Loire
24,1996,5,inondation,3,24,Centre-Val de Loire
24,1996,5,secheresse,1,24,Centre-Val de Loire
24,1996,6,inondation,2,24,Centre-Val de Loire
24,1996,6,secheresse,3,24,Centre-Val de Loire
24,1996,7,mouvement_terrain,1,24,Centre-Val de Loire
24,1996,7,secheresse,1,24,Centre-Val de Loire
24,1996,8,inondation,3,24,Centre-Val de Loire
24,1996,8,secheresse,3,24,Centre-Val de Loire
24,1996,9,secheresse,29,24,Centre-Val de Loire
24,1996,10,secheresse,20,24,Centre-Val de Loire
24,1996,11,secheresse,1,24,Centre-Val de Loire
24,1996,12,mouvement_terrain,2,24,Centre-Val de Loire
24,1996,12,secheresse,2,24,Centre-Val de Loire
24,1997,1,secheresse,32,24,Centre-Val de Loire
24,1997,2,inondation,6,24,Centre-Val de Loire
24,1997,2,secheresse,1,24,Centre-Val de Loire
24,1997,4,secheresse,3,24,Centre-Val de Loire
24,1997,5,inondation,5,24,Centre-Val de Loire
24,1997,5,secheresse,3,24,Centre-Val de Loire
24,1997,6,secheresse,1,24,Centre-Val de Loire
24,1997,7,inondation,13,24,Centre-Val de Loire
24,1997,7,secheresse,5,24,Centre-Val de Loire
24,1997,8,inondation,22,24,Centre-Val de Loire
24,1997,8,secheresse,8,24,Centre-Val de Loire
24,1997,10,secheresse,2,24,Centre-Val de Loire
24,1997,11,secheresse,29,24,Centre-Val de Loire
24,1998,1,mouvement_terrain,1,24,Centre-Val de Loire
24,1998,1,secheresse,17,24,Centre-Val de Loire
24,1998,4,inondation,2,24,Centre-Val de Loire
24,1998,4,mouvement_terrain,1,24,Centre-Val de Loire
24,1998,4,secheresse,3,24,Centre-Val de Loire
24,1998,5,secheresse,1,24,Centre-Val de Loire
24,1999,1,mouvement_terrain,1,24,Centre-Val de Loire
24,1999,2,inondation,1,24,Centre-Val de Loire
24,1999,2,mouvement_terrain,3,24,Centre-Val de Loire
24,1999,5,inondation,33,24,Centre-Val de Loire
24,1999,6,inondation,1,24,Centre-Val de Loire
24,1999,7,inondation,7,24,Centre-Val de Loire
24,1999,8,inondation,11,24,Centre-Val de Loire
24,1999,12,inondation,1756,24,Centre-Val de Loire
24,1999,12,mouvement_terrain,1756,24,Centre-Val de Loire
24,2000,1,mouvement_terrain,2,24,Centre-Val de Loire
24,2000,2,mouvement_terrain,1,24,Centre-Val de Loire
24,2000,5,inondation,13,24,Centre-Val de Loire
24,2000,6,inondation,4,24,Centre-Val de Loire
24,2000,7,inondation,13,24,Centre-Val de Loire
24,2000,11,mouvement_terrain,1,24,Centre-Val de Loire
24,2000,12,inondation,16,24,Centre-Val de Loire
24,2000,12,mouvement_terrain,1,24,Centre-Val de Loire
24,2001,1,inondation,10,24,Centre-Val de Loire
24,2001,1,mouvement_terrain,5,24,Centre-Val de Loire
24,2001,2,inondation,2,24,Centre-Val de Loire
24,2001,2,mouvement_terrain,8,24,Centre-Val de Loire
24,2001,3,inondation,63,24,Centre-Val de Loire
24,2001,3,mouvement_terrain,23,24,Centre-Val de Loire
24,2001,4,inondation,12,24,Centre-Val de Loire
24,2001,4,mouvement_terrain,7,24,Centre-Val de Loire
24,2001,5,inondation,73,24,Centre-Val de Loire
24,2001,5,mouvement_terrain,12,24,Centre-Val de Loire
24,2001,5,secheresse,1,24,Centre-Val de Loire
24,2001,7,inondation,53,24,Centre-Val de Loire
24,2001,8,inondation,22,24,Centre-Val de Loire
24,2001,8,mouvement_terrain,2,24,Centre-Val de Loire
24,2001,9,mouvement_terrain,1,24,Centre-Val de Loire
24,2001,10,inondation,1,24,Centre-Val de Loire
24,2001,12,inondation,2,24,Centre-Val de Loire
24,2002,1,secheresse,1,24,Centre-Val de Loire
24,2002,2,inondation,20,24,Centre-Val de Loire
24,2002,2,secheresse,44,24,Centre-Val de Loire
24,2002,3,mouvement_terrain,2,24,Centre-Val de Loire
24,2002,5,mouvement_terrain,1,24,Centre-Val de Loire
24,2002,6,mouvement_terrain,1,24,Centre-Val de Loire
24,2002,8,inondation,3,24,Centre-Val de Loire
24,2002,8,mouvement_terrain,1,24,Centre-Val de Loire
24,2002,8,secheresse,1,24,Centre-Val de Loire
24,2002,9,inondation,2,24,Centre-Val de Loire
24,2002,9,mouvement_terrain,1,24,Centre-Val de Loire
24,2002,12,mouvement_terrain,1,24,Centre-Val de Loire
24,2003,1,mouvement_terrain,2,24,Centre-Val de Loire
24,2003,2,inondation,4,24,Centre-Val de Loire
24,2003,6,inondation,15,24,Centre-Val de Loire
24,2003,7,inondation,6,24,Centre-Val de Loire
24,2003,7,secheresse,95,24,Centre-Val de Loire
24,2003,12,inondation,40,24,Centre-Val de Loire
24,2004,1,inondation,12,24,Centre-Val de Loire
24,2004,4,mouvement_terrain,1,24,Centre-Val de Loire
24,2004,6,inondation,1,24,Centre-Val de Loire
24,2004,7,inondation,9,24,Centre-Val de Loire
24,2004,7,secheresse,1,24,Centre-Val de Loire
24,2004,8,inondation,3,24,Centre-Val de Loire
24,2005,1,secheresse,7,24,Centre-Val de Loire
24,2005,5,inondation,1,24,Centre-Val de Loire
24,2005,7,secheresse,114,24,Centre-Val de Loire
24,2006,1,secheresse,80,24,Centre-Val de Loire
24,2006,3,inondation,5,24,Centre-Val de Loire
24,2006,3,mouvement_terrain,1,24,Centre-Val de Loire
24,2006,7,inondation,1,24,Centre-Val de Loire
24,2006,8,inondation,1,24,Centre-Val de Loire
24,2006,9,inondation,1,24,Centre-Val de Loire
24,2006,10,inondation,5,24,Centre-Val de Loire
24,2007,2,mouvement_terrain,1,24,Centre-Val de Loire
24,2007,3,inondation,4,24,Centre-Val de Loire
24,2007,5,inondation,4,24,Centre-Val de Loire
24,2007,6,inondation,1,24,Centre-Val de Loire
24,2007,10,inondation,1,24,Centre-Val de Loire
24,2007,12,mouvement_terrain,1,24,Centre-Val de Loire
24,2008,2,mouvement_terrain,1,24,Centre-Val de Loire
24,2008,5,inondation,59,24,Centre-Val de Loire
24,2008,5,mouvement_terrain,8,24,Centre-Val de Loire
24,2008,6,inondation,11,24,Centre-Val de Loire
24,2008,6,mouvement_terrain,1,24,Centre-Val de Loire
24,2008,7,inondation,1,24,Centre-Val de Loire
24,2008,8,inondation,1,24,Centre-Val de Loire
24,2009,1,mouvement_terrain,2,24,Centre-Val de Loire
24,2009,1,secheresse,2,24,Centre-Val de Loire
24,2009,5,inondation,2,24,Centre-Val de Loire
24,2009,6,inondation,1,24,Centre-Val de Loire
24,2009,6,secheresse,3,24,Centre-Val de Loire
24,2009,7,secheresse,33,24,Centre-Val de Loire
24,2009,8,inondation,1,24,Centre-Val de Loire
24,2009,8,secheresse,3,24,Centre-Val de Loire
24,2009,9,secheresse,1,24,Centre-Val de Loire
24,2010,3,mouvement_terrain,1,24,Centre-Val de Loire
24,2010,4,mouvement_terrain,1,24,Centre-Val de Loire
24,2010,5,mouvement_terrain,1,24,Centre-Val de Loire
24,2010,12,mouvement_terrain,3,24,Centre-Val de Loire
24,2011,3,secheresse,1,24,Centre-Val de Loire
24,2011,4,secheresse,216,24,Centre-Val de Loire
24,2011,5,inondation,3,24,Centre-Val de Loire
24,2011,5,secheresse,9,24,Centre-Val de Loire
24,2011,6,inondation,1,24,Centre-Val de Loire
24,2011,6,secheresse,8,24,Centre-Val de Loire
24,2011,7,mouvement_terrain,1,24,Centre-Val de Loire
24,2011,9,mouvement_terrain,1,24,Centre-Val de Loire
24,2011,12,inondation,7,24,Centre-Val de Loire
24,2011,12,mouvement_terrain,2,24,Centre-Val de Loire
24,2012,1,mouvement_terrain,1,24,Centre-Val de Loire
24,2012,2,mouvement_terrain,1,24,Centre-Val de Loire
24,2012,4,inondation,1,24,Centre-Val de Loire
24,2012,4,mouvement_terrain,1,24,Centre-Val de Loire
24,2012,5,inondation,4,24,Centre-Val de Loire
24,2012,5,mouvement_terrain,1,24,Centre-Val de Loire
24,2012,10,mouvement_terrain,4,24,Centre-Val de Loire
24,2012,11,mouvement_terrain,1,24,Centre-Val de Loire
24,2012,12,mouvement_terrain,4,24,Centre-Val de Loire
24,2013,1,mouvement_terrain,5,24,Centre-Val de Loire
24,2013,2,inondation,1,24,Centre-Val de Loire
24,2013,2,mouvement_terrain,6,24,Centre-Val de Loire
24,2013,3,mouvement_terrain,1,24,Centre-Val de Loire
24,2013,4,mouvement_terrain,1,24,Centre-Val de Loire
24,2013,6,inondation,51,24,Centre-Val de Loire
24,2013,6,mouvement_terrain,2,24,Centre-Val de Loire
24,2013,7,inondation,2,24,Centre-Val de Loire
24,2013,9,inondation,1,24,Centre-Val de Loire
24,2013,10,mouvement_terrain,1,24,Centre-Val de Loire
24,2014,2,mouvement_terrain,2,24,Centre-Val de Loire
24,2014,4,inondation,19,24,Centre-Val de Loire
24,2014,4,mouvement_terrain,1,24,Centre-Val de Loire
24,2014,6,inondation,1,24,Centre-Val de Loire
24,2014,7,inondation,1,24,Centre-Val de Loire
24,2014,8,inondation,5,24,Centre-Val de Loire
24,2014,8,mouvement_terrain,1,24,Centre-Val de Loire
24,2014,9,inondation,2,24,Centre-Val de Loire
24,2014,12,mouvement_terrain,1,24,Centre-Val de Loire
24,2015,4,inondation,5,24,Centre-Val de Loire
24,2015,5,inondation,8,24,Centre-Val de Loire
24,2015,6,inondation,2,24,Centre-Val de Loire
24,2015,8,inondation,4,24,Centre-Val de Loire
24,2015,8,mouvement_terrain,1,24,Centre-Val de Loire
24,2016,1,secheresse,57,24,Centre-Val de Loire
24,2016,2,inondation,2,24,Centre-Val de Loire
24,2016,4,inondation,1,24,Centre-Val de Loire
24,2016,5,inondation,748,24,Centre-Val de Loire
24,2016,5,mouvement_terrain,27,24,Centre-Val de Loire
24,2016,6,inondation,51,24,Centre-Val de Loire
24,2016,6,mouvement_terrain,6,24,Centre-Val de Loire
24,2016,7,mouvement_terrain,4,24,Centre-Val de Loire
24,2016,9,mouvement_terrain,2,24,Centre-Val de Loire
24,2016,10,mouvement_terrain,1,24,Centre-Val de Loire
24,2016,12,mouvement_terrain,1,24,Centre-Val de Loire
24,2017,1,secheresse,19,24,Centre-Val de Loire
24,2017,3,mouvement_terrain,1,24,Centre-Val de Loire
24,2017,4,secheresse,7,24,Centre-Val de Loire
24,2017,7,inondation,3,24,Centre-Val de Loire
24,2017,7,mouvement_terrain,1,24,Centre-Val de Loire
24,2017,7,secheresse,7,24,Centre-Val de Loire
24,2017,8,inondation,1,24,Centre-Val de Loire
24,2017,12,mouvement_terrain,1,24,Centre-Val de Loire
24,2018,1,inondation,1,24,Centre-Val de Loire
24,2018,2,mouvement_terrain,2,24,Centre-Val de Loire
24,2018,3,mouvement_terrain,2,24,Centre-Val de Loire
24,2018,5,inondation,19,24,Centre-Val de Loire
24,2018,5,mouvement_terrain,1,24,Centre-Val de Loire
24,2018,6,inondation,96,24,Centre-Val de Loire
24,2018,6,mouvement_terrain,5,24,Centre-Val de Loire
24,2018,7,inondation,6,24,Centre-Val de Loire
24,2018,7,secheresse,266,24,Centre-Val de Loire
24,2018,10,secheresse,418,24,Centre-Val de Loire
24,2019,1,secheresse,2,24,Centre-Val de Loire
24,2019,4,secheresse,25,24,Centre-Val de Loire
24,2019,5,inondation,1,24,Centre-Val de Loire
24,2019,7,secheresse,463,24,Centre-Val de Loire
24,2019,10,mouvement_terrain,1,24,Centre-Val de Loire
24,2019,11,mouvement_terrain,1,24,Centre-Val de Loire
24,2019,12,mouvement_terrain,2,24,Centre-Val de Loire
24,2020,1,mouvement_terrain,2,24,Centre-Val de Loire
24,2020,5,inondation,8,24,Centre-Val de Loire
24,2020,5,secheresse,1,24,Centre-Val de Loire
24,2020,6,inondation,4,24,Centre-Val de Loire
24,2020,7,secheresse,113,24,Centre-Val de Loire
24,2020,8,inondation,1,24,Centre-Val de Loire
24,2020,8,secheresse,1,24,Centre-Val de Loire
24,2020,10,mouvement_terrain,1,24,Centre-Val de Loire
24,2020,11,mouvement_terrain,2,24,Centre-Val de Loire
24,2020,11,secheresse,1,24,Centre-Val de Loire
24,2020,12,mouvement_terrain,1,24,Centre-Val de Loire
24,2020,12,secheresse,118,24,Centre-Val de Loire
24,2021,1,mouvement_terrain,1,24,Centre-Val de Loire
24,2021,1,secheresse,3,24,Centre-Val de Loire
24,2021,2,mouvement_terrain,1,24,Centre-Val de Loire
24,2021,3,mouvement_terrain,1,24,Centre-Val de Loire
24,2021,3,secheresse,2,24,Centre-Val de Loire
24,2021,5,secheresse,1,24,Centre-Val de Loire
24,2021,6,inondation,37,24,Centre-Val de Loire
24,2021,6,mouvement_terrain,1,24,Centre-Val de Loire
24,2021,6,seisme,1,24,Centre-Val de Loire
24,2021,7,inondation,1,24,Centre-Val de Loire
24,2021,7,secheresse,2,24,Centre-Val de Loire
24,2021,8,mouvement_terrain,1,24,Centre-Val de Loire
24,2021,9,inondation,3,24,Centre-Val de Loire
24,2021,9,secheresse,1,24,Centre-Val de Loire
24,2021,10,mouvement_terrain,1,24,Centre-Val de Loire
24,2021,12,secheresse,25,24,Centre-Val de Loire
24,2022,1,mouvement_terrain,1,24,Centre-Val de Loire
24,2022,2,mouvement_terrain,1,24,Centre-Val de Loire
24,2022,3,secheresse,118,24,Centre-Val de Loire
24,2022,6,inondation,22,24,Centre-Val de Loire
24,2022,6,secheresse,120,24,Centre-Val de Loire
24,2022,6,tempete,1,24,Centre-Val de Loire
24,2022,7,mouvement_terrain,1,24,Centre-Val de Loire
24,2022,8,inondation,1,24,Centre-Val de Loire
24,2022,9,inondation,2,24,Centre-Val de Loire
24,2022,9,secheresse,1,24,Centre-Val de Loire
24,2022,12,mouvement_terrain,1,24,Centre-Val de Loire
24,2022,12,secheresse,26,24,Centre-Val de Loire
24,2023,2,mouvement_terrain,1,24,Centre-Val de Loire
24,2023,4,mouvement_terrain,1,24,Centre-Val de Loire
24,2023,6,inondation,2,24,Centre-Val de Loire
24,2023,6,secheresse,1,24,Centre-Val de Loire
24,2023,7,inondation,1,24,Centre-Val de Loire
24,2023,9,inondation,1,24,Centre-Val de Loire
24,2023,9,mouvement_terrain,1,24,Centre-Val de Loire
24,2024,2,inondation,1,24,Centre-Val de Loire
24,2024,2,mouvement_terrain,1,24,Centre-Val de Loire
24,2024,3,inondation,96,24,Centre-Val de Loire
24,2024,4,mouvement_terrain,1,24,Centre-Val de Loire
24,2024,5,inondation,8,24,Centre-Val de Loire
24,2024,6,inondation,140,24,Centre-Val de Loire
24,2024,7,inondation,10,24,Centre-Val de Loire
24,2024,10,inondation,20,24,Centre-Val de Loire
27,1982,10,inondation,539,27,Bourgogne-Franche-Comté
27,1982,11,inondation,1411,27,Bourgogne-Franche-Comté
27,1982,11,neige_grele,563,27,Bourgogne-Franche-Comté
27,1982,11,tempete,872,27,Bourgogne-Franche-Comté
27,1982,12,inondation,1541,27,Bourgogne-Franche-Comté
27,1983,4,inondation,464,27,Bourgogne-Franche-Comté
27,1983,4,mouvement_terrain,325,27,Bourgogne-Franche-Comté
27,1983,5,inondation,606,27,Bourgogne-Franche-Comté
27,1983,5,mouvement_terrain,118,27,Bourgogne-Franche-Comté
27,1983,6,inondation,8,27,Bourgogne-Franche-Comté
27,1983,6,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,1983,7,inondation,23,27,Bourgogne-Franche-Comté
27,1983,7,neige_grele,10,27,Bourgogne-Franche-Comté
27,1983,7,tempete,10,27,Bourgogne-Franche-Comté
27,1983,8,inondation,11,27,Bourgogne-Franche-Comté
27,1983,8,mouvement_terrain,11,27,Bourgogne-Franche-Comté
27,1983,11,inondation,3,27,Bourgogne-Franche-Comté
27,1984,2,inondation,46,27,Bourgogne-Franche-Comté
27,1984,5,inondation,2,27,Bourgogne-Franche-Comté
27,1984,7,inondation,337,27,Bourgogne-Franche-Comté
27,1984,8,inondation,9,27,Bourgogne-Franche-Comté
27,1984,8,mouvement_terrain,9,27,Bourgogne-Franche-Comté
27,1985,5,inondation,55,27,Bourgogne-Franche-Comté
27,1985,6,inondation,3,27,Bourgogne-Franche-Comté
27,1986,5,inondation,14,27,Bourgogne-Franche-Comté
27,1986,6,inondation,26,27,Bourgogne-Franche-Comté
27,1986,7,inondation,3,27,Bourgogne-Franche-Comté
27,1986,8,tempete,2,27,Bourgogne-Franche-Comté
27,1987,6,inondation,27,27,Bourgogne-Franche-Comté
27,1987,6,mouvement_terrain,2,27,Bourgogne-Franche-Comté
27,1987,7,inondation,36,27,Bourgogne-Franche-Comté
27,1987,8,inondation,17,27,Bourgogne-Franche-Comté
27,1987,9,inondation,22,27,Bourgogne-Franche-Comté
27,1988,3,inondation,4,27,Bourgogne-Franche-Comté
27,1988,5,inondation,101,27,Bourgogne-Franche-Comté
27,1988,6,inondation,39,27,Bourgogne-Franche-Comté
27,1988,8,inondation,32,27,Bourgogne-Franche-Comté
27,1988,8,mouvement_terrain,31,27,Bourgogne-Franche-Comté
27,1989,4,inondation,18,27,Bourgogne-Franche-Comté
27,1989,5,inondation,3,27,Bourgogne-Franche-Comté
27,1989,5,secheresse,21,27,Bourgogne-Franche-Comté
27,1989,6,inondation,1,27,Bourgogne-Franche-Comté
27,1989,6,secheresse,4,27,Bourgogne-Franche-Comté
27,1989,7,inondation,9,27,Bourgogne-Franche-Comté
27,1989,12,inondation,1,27,Bourgogne-Franche-Comté
27,1990,1,secheresse,3,27,Bourgogne-Franche-Comté
27,1990,2,inondation,376,27,Bourgogne-Franche-Comté
27,1990,5,inondation,15,27,Bourgogne-Franche-Comté
27,1990,5,secheresse,3,27,Bourgogne-Franche-Comté
27,1990,6,inondation,80,27,Bourgogne-Franche-Comté
27,1990,10,inondation,3,27,Bourgogne-Franche-Comté
27,1991,1,secheresse,4,27,Bourgogne-Franche-Comté
27,1991,5,secheresse,1,27,Bourgogne-Franche-Comté
27,1991,6,inondation,22,27,Bourgogne-Franche-Comté
27,1991,7,inondation,3,27,Bourgogne-Franche-Comté
27,1991,8,inondation,9,27,Bourgogne-Franche-Comté
27,1991,11,inondation,5,27,Bourgogne-Franche-Comté
27,1991,11,secheresse,2,27,Bourgogne-Franche-Comté
27,1991,12,inondation,81,27,Bourgogne-Franche-Comté
27,1991,12,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,1992,1,secheresse,1,27,Bourgogne-Franche-Comté
27,1992,4,inondation,1,27,Bourgogne-Franche-Comté
27,1992,5,inondation,4,27,Bourgogne-Franche-Comté
27,1992,6,inondation,1,27,Bourgogne-Franche-Comté
27,1992,8,inondation,1,27,Bourgogne-Franche-Comté
27,1992,11,secheresse,1,27,Bourgogne-Franche-Comté
27,1992,12,secheresse,1,27,Bourgogne-Franche-Comté
27,1993,1,secheresse,7,27,Bourgogne-Franche-Comté
27,1993,4,inondation,18,27,Bourgogne-Franche-Comté
27,1993,4,secheresse,1,27,Bourgogne-Franche-Comté
27,1993,5,inondation,1,27,Bourgogne-Franche-Comté
27,1993,6,inondation,36,27,Bourgogne-Franche-Comté
27,1993,7,inondation,31,27,Bourgogne-Franche-Comté
27,1993,8,inondation,8,27,Bourgogne-Franche-Comté
27,1993,9,inondation,1,27,Bourgogne-Franche-Comté
27,1993,9,secheresse,2,27,Bourgogne-Franche-Comté
27,1993,10,inondation,110,27,Bourgogne-Franche-Comté
27,1993,10,mouvement_terrain,2,27,Bourgogne-Franche-Comté
27,1993,10,secheresse,1,27,Bourgogne-Franche-Comté
27,1993,12,inondation,33,27,Bourgogne-Franche-Comté
27,1994,1,inondation,22,27,Bourgogne-Franche-Comté
27,1994,1,mouvement_terrain,2,27,Bourgogne-Franche-Comté
27,1994,5,inondation,4,27,Bourgogne-Franche-Comté
